Id,Id2,Geography,total_households,%_household_income_less_10_000,%_household_income_10_000_14_999,%_income_15_000_24_999,%_household_income_25_000_34_999,%_household_income_35_000_49_999,%_household_income_50_000_74_999,%_household_income_75_000_99_999,%_household_income_100_000_149_999,%_household_income_150_000_199_999,%_household_income_200_000_plus,household_income_median,household_income_mean,education_total_population,education_total_pop_high_school,education_total_pop_ged,education_total_pop_associates,education_total_pop_bachelors,education_total_pop_masters,education_total_pop_prof_degree,education_total_pop_doctorate,race_total_population,race_total_black_alone,race_total_black_alone,race_total_am_indian_alaskan_native_alone,race_total_asian_alone,race_total_native_hawaiian_other_pacific_islander_alone,race_total_some_other_race_alone,race_total_two_or_more_races,occupancy_total_population,occupancy_total_owner_occupied,occupancy_total_renter_occupied,insurance_percent,all_below_poverty_level_percent,hisporigin_total,hisporigin_not_hisp_or_latino,hisporigin_hisp_or_latino,median_gross_rent_as_%_of_household_income
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",5231,8.6,1.7,5,1.5,4.6,5.4,8.5,15.7,15.7,33.5,139792,197733,7442,222,70,38,2671,2268,1103,867,9847,8549,237,34,780,0,0,247,9536,4023,5513,1.5,6.8,9847,9005,842,23.6
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2670,2,0,1.3,3.4,5.3,7.8,9.9,17.9,15.1,37.3,152784,232814,4201,79,0,23,1610,1399,724,168,5598,4627,198,0,615,0,69,89,5290,3197,2093,0.8,4.2,5598,5359,239,24
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",1934,5.2,2.1,6.3,6.3,7.5,10.7,13.2,14.5,9,25.2,96471,148081,3295,148,23,185,1376,641,415,242,4956,3040,467,7,1105,0,89,248,3880,50,3830,9.5,9.9,4956,4378,578,26.2
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",5161,4.8,3.1,7.1,1.3,2.6,14.6,10.4,14.7,10.5,31,112263,178706,7603,350,2,105,2426,2489,1117,298,8811,7457,302,0,795,0,140,117,8798,4752,4046,4.5,8.2,8811,8364,447,24.4
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1712,2.3,0.6,1.1,2.2,1,7.9,4.7,7.8,10.1,62.3,"250,000+",467500,3161,71,33,53,1054,1012,580,212,4011,3625,11,0,281,0,3,91,3999,3309,690,0.7,2.1,4011,3744,267,18.6
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1247,3.8,2.1,4.4,3.5,7.3,15.2,7.9,14.2,2.6,39,118317,283909,2603,82,5,33,920,469,392,363,3625,2857,101,1,516,0,66,84,3011,1452,1559,2.2,7.9,3625,3279,346,29.2
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",3459,3.4,2.9,5.9,4.7,5.3,9.3,12.3,15,9.9,31.3,121652,232660,5127,203,74,37,1885,1458,593,378,6168,5022,101,0,725,0,49,271,6168,2288,3880,4.9,9.1,6168,5740,428,27.6
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",3969,15.5,12.2,16,8.4,12.5,18.4,11,4.7,0.8,0.4,32594,42781,6549,1478,138,548,1396,553,75,14,9807,2447,4896,0,814,0,1562,88,9785,779,9006,7.3,31.3,9807,5918,3889,30.9
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",3741,5.8,4.9,4,4.6,6.8,6.5,8.9,17,9.1,32.5,119301,210432,5848,485,18,132,2028,1398,899,260,7157,6374,104,0,564,0,14,101,7139,3379,3760,5.7,6.7,7157,6808,349,28.3
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",2997,20.9,16.5,7.5,12.5,14.7,9.4,6.2,5.9,3.5,2.9,27116,52948,5552,999,213,463,1244,177,97,15,7696,2242,2060,17,1250,35,1742,350,7691,21,7670,7.2,36.6,7696,3656,4040,30.2
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",3273,5.1,1.3,5.3,6.2,2.2,10.9,7.7,13.2,11.6,36.5,138313,244292,5506,391,73,75,1717,1413,680,294,6529,5517,385,0,413,0,105,109,6521,2460,4061,4,6.7,6529,5817,712,21.5
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",2894,12.5,12.2,11.9,10.8,8.7,14.4,10.6,10.1,4.5,4.3,40593,63817,4883,893,266,379,1216,274,158,54,7024,3630,1057,36,290,0,1859,152,6420,333,6087,9.1,27.3,7024,3191,3833,30.7
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3177,4,0.9,4.6,3.7,5.8,9.5,4.5,14.6,7.6,44.7,165753,294819,4973,173,45,94,1774,1405,896,228,6400,5495,80,0,501,0,96,228,6400,3270,3130,4,5.1,6400,5957,443,20.4
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1797,26.6,9.2,14.4,6.2,15.9,7.6,6.3,4.9,1.6,7.4,24777,81915,3321,683,279,222,578,157,161,50,4770,2005,1596,45,313,0,729,82,4189,261,3928,7.5,47.2,4770,2785,1985,30
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4116,4.9,1.7,1.9,3.3,3.1,12.6,14.3,23.4,5.8,29,114408,223314,6859,270,141,199,2759,1933,760,235,8553,7238,154,0,741,0,337,83,8382,2886,5496,3.4,7.6,8553,7921,632,23.1
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3484,11.2,18.1,15.4,8.9,9.2,15.8,9.3,9.7,1.4,0.9,31079,46428,6038,1161,299,193,996,415,86,123,7601,2796,1613,18,1257,84,1546,287,7374,187,7187,11.7,22.2,7601,3279,4322,29.5
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4306,5.3,5.4,4.8,4.2,4.9,9.4,7.1,8.8,11.2,38.9,150159,278739,7333,261,132,216,2676,2021,1139,69,8942,8052,245,0,323,0,21,301,8712,4785,3927,4.8,11.5,8942,8263,679,27.2
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2244,11.8,4.6,11.5,10.7,21,8.6,18.4,4.6,6.7,2,43750,59311,4088,512,241,341,679,282,205,51,5787,1821,1792,0,206,0,1787,181,5770,119,5651,12.1,19.7,5787,1847,3940,30.3
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",4261,1.9,4.9,7.5,2.9,3.7,10.8,6.5,21.3,12.3,28.2,128064,189645,6964,344,86,86,2136,1730,870,479,8226,6331,304,0,710,0,557,324,8204,2907,5297,2.4,3.1,8226,6937,1289,25.5
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",2049,22.6,16.9,17.4,9.5,5.5,12,4.1,2.5,0,9.4,19890,56152,3249,598,40,103,547,398,59,80,4582,988,1967,0,358,0,1235,34,4450,491,3959,9.9,44.1,4582,2449,2133,38.3
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",976,17,9.1,15.3,5.2,14.7,11.8,7.7,12.7,5.2,1.3,38354,54765,1847,340,64,97,376,219,52,70,2555,888,1027,8,223,0,326,83,2555,119,2436,9.8,32.8,2555,1665,890,36.1
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",4668,1.6,1.5,2.4,5.1,7.2,12.6,7.3,12.7,12.6,37.1,146042,205019,8318,587,32,367,2664,2395,970,706,10500,9181,540,0,530,0,121,128,9957,5170,4787,7.9,2.6,10500,9509,991,18.6
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4718,6.6,6.1,10.8,8.9,8.3,7.1,12.9,15.2,6.4,17.7,82176,158087,7360,767,140,359,1747,2102,955,199,9513,6125,1429,0,657,0,759,543,9504,3060,6444,2.8,11.5,9513,6577,2936,26.1
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1667,10,13.7,11.9,7.3,9.5,24.1,9.6,9.6,1.2,3.1,48353,58663,2642,517,101,131,622,357,64,16,3782,1348,728,28,287,16,1209,166,3768,308,3460,20.6,21.3,3782,1697,2085,28.8
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",4559,8,5.5,2.2,7.2,13.2,13.7,8.3,14,9.1,18.8,75411,150777,7225,672,0,269,2369,1739,746,287,9115,6553,230,601,695,0,767,269,9110,2526,6584,7,11.1,9115,6693,2422,33
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",3007,18.7,10.7,8.5,13.1,17.5,8.3,13.3,2.2,3.5,4.2,34516,62403,4966,1037,278,256,649,492,117,54,7896,2000,2261,68,401,0,2716,450,7861,296,7565,13.2,31.5,7896,2995,4901,29.4
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4444,6.1,10.6,6.1,4.5,6.2,12.4,6.8,11.7,11.9,23.7,95478,186595,8027,627,29,323,2519,2148,708,455,9579,6382,1607,0,779,0,755,56,9572,3390,6182,4.2,8.3,9579,7862,1717,25.8
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2961,22.2,11.9,16.4,11.6,11.3,16,2,5.6,0.5,2.4,23860,40900,4940,1219,387,165,483,460,140,43,8147,1126,2708,0,512,0,3167,634,8127,272,7855,9.6,44.2,8147,3573,4574,29.4
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",3882,4.4,0.4,7.5,7.1,6.2,8.8,11.3,12.9,14.3,27.1,120617,184012,6300,153,50,74,2574,1532,879,258,7454,6064,350,20,555,0,102,363,7218,2667,4551,1.9,5.9,7454,6504,950,30
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",3115,20.5,14.4,11.8,10.3,11.2,14.3,6.6,6.5,1.9,2.6,27132,45341,5055,1138,197,286,1059,291,87,0,7459,1206,3665,0,704,0,1728,156,7459,485,6974,6,34.1,7459,4226,3233,29.6
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2681,8.3,2.3,5.3,6.1,4.8,13.8,7.1,14,14.7,23.8,116382,141892,4158,193,0,115,1469,1279,466,276,5135,3655,795,8,522,0,66,89,5127,1231,3896,3.3,6.4,5135,4660,475,24.2
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2087,19.5,10.9,8.5,12.2,14,10.3,3.6,11.6,5,4.5,34023,58530,5089,1383,275,312,536,263,38,5,7928,1590,3947,0,450,0,1505,436,7182,214,6968,8.5,34.3,7928,4955,2973,21.8
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",3978,6.1,1,5.7,4.6,5.8,9.2,12.1,15.3,11.2,28.9,113879,184901,6730,239,97,84,2322,1952,715,524,8660,6801,843,0,767,0,90,159,8501,3336,5165,4.6,10.6,8660,7674,986,24.7
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2371,15.6,15.3,12.5,9.2,19,10.8,6.4,5.9,3.5,1.8,30963,48801,4197,694,230,95,828,208,176,11,6009,1674,1401,14,213,0,2491,216,5928,281,5647,20.9,35.1,6009,2377,3632,30.9
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",4942,22.1,12.5,12,8,8,12.2,6,10.1,2.5,6.7,26529,71786,8994,1317,244,325,1677,750,408,379,12236,4299,3344,0,821,0,3195,577,11546,1393,10153,6.1,39.4,12236,5942,6294,32.3
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1577,12.3,11.9,9.9,4.4,7.4,12.1,8.8,15.5,4.2,13.5,55536,100874,2518,433,78,153,685,518,93,78,3452,791,2126,34,291,0,81,129,3452,1442,2010,8.3,20.5,3452,3031,421,27.3
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4800,8.6,5,8.3,2.1,2.8,15.4,7.5,12.7,9.4,28.2,101667,147707,8032,406,260,173,2547,2019,544,589,9834,6622,993,29,1433,0,243,514,9555,4183,5372,5.1,12.8,9834,8333,1501,29.6
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1374,29.6,9.2,22,11,9.9,14.3,2.1,1.3,0,0.6,17304,31373,2330,542,110,119,282,19,0,0,3963,428,1601,112,281,0,1311,230,3935,38,3897,12.6,51.6,3963,1729,2234,31.1
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",3923,17.4,12.1,7.9,8.6,8.1,13.5,9.1,8.4,4.8,10.2,41205,83598,7157,1230,216,430,1596,1105,299,185,9361,3776,1976,26,766,0,2043,774,9105,1775,7330,10.6,26,9361,5652,3709,32.5
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2672,26,11.5,18.3,9.3,8.1,15.6,6.8,3.1,1.2,0,20086,33057,4279,959,199,324,365,223,13,15,6703,1127,2439,118,111,0,2746,162,6424,293,6131,12.8,51.9,6703,2922,3781,29.8
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3224,10.5,4.3,6.2,6.6,2.8,8.2,7.1,12.9,10.6,30.7,116144,176504,5545,413,47,269,1577,1594,551,342,7207,5159,475,0,972,0,375,226,7122,2289,4833,4.6,12.7,7207,5862,1345,27.7
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1635,22.1,24.8,15.2,7,7.8,6.1,4.6,5.7,2.6,4.1,17070,44772,3016,623,123,161,350,220,16,21,4072,1113,1568,0,230,4,851,306,3661,82,3579,8.2,43.8,4072,2188,1884,30.4
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",314,19.4,1.9,5.4,6.7,1.3,18.8,9.9,10.8,6.1,19.7,69375,134012,449,42,26,32,133,113,47,34,593,293,23,0,183,0,23,71,553,0,553,12.7,37,593,446,147,39.6
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1095,11.9,9.8,3.4,4,9.7,15.7,9.3,9.8,10.7,15.8,66103,104078,2062,209,23,51,804,266,80,34,2460,834,913,24,398,0,185,106,2421,653,1768,8.5,21,2460,1958,502,29.9
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1287,5.9,5.2,10.1,8.9,5,15.5,14.1,14.7,9,11.6,74712,100432,2165,253,93,92,453,443,83,48,2806,686,1504,15,302,0,232,67,2790,971,1819,5.6,16.5,2806,2255,551,24.4
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3142,11.9,4.3,10.3,4.6,4.3,10.9,9.5,13.9,6.6,23.6,81054,143035,5696,303,44,219,1830,1410,455,718,8854,6534,636,13,1321,15,83,252,6668,2057,4611,2.8,18.2,8854,7537,1317,33.6
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1285,8.2,6.1,1.9,11.7,12.8,16,12.1,12.5,7.2,11.4,61250,101315,2646,470,139,29,647,428,191,111,3394,999,1860,0,103,0,303,129,3340,1166,2174,6.5,14,3394,2781,613,29.4
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",269,15.2,0,10.8,0,1.9,14.1,7.8,13.4,11.9,24.9,112708,186763,439,0,0,5,95,140,22,161,1781,1097,269,39,282,0,25,69,609,154,455,3.5,15.4,1781,1599,182,24.4
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1817,7.6,11.4,9.2,7.8,5.8,12.5,10.2,12.2,11.1,12.2,69306,111538,3245,391,123,168,860,672,215,90,4454,1709,2253,0,183,0,211,98,4454,817,3637,6.6,17.3,4454,3635,819,29.7
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",358,25.7,8.7,7.5,6.7,8.1,23.7,2.5,5.6,4.5,7,38750,70137,891,31,4,16,283,302,58,63,3338,2042,463,34,582,5,95,117,813,42,771,2.8,36.2,3338,2850,488,39.3
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1147,1.7,1.6,5.1,3,7.6,15.9,9.9,16.7,7.9,30.6,116131,200461,1986,141,0,0,459,460,186,600,5020,3731,498,8,680,8,21,74,2377,559,1818,1.6,3.8,5020,4576,444,21.7
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1539,10.8,9,16.2,11.8,14.1,16.3,7.5,10.5,2.4,1.4,38021,52896,2328,400,117,248,395,209,33,0,3411,589,2208,18,124,0,329,143,3190,557,2633,6.4,26.1,3411,2622,789,29.1
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1250,16.5,3,3,7.5,7.2,23.3,6.6,19.8,7.2,5.8,62331,82646,2134,89,17,25,608,683,171,380,3181,1774,237,0,906,0,164,100,2506,46,2460,3,28.2,3181,2749,432,31.2
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2198,4.9,5,12.7,8.5,10.7,12.1,10.7,12.7,10.5,12.1,70651,100278,3928,657,216,216,901,626,240,107,5566,1222,3553,62,185,0,143,401,5517,1385,4132,12.8,20.6,5566,4525,1041,27.1
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1565,20.1,15.7,14.5,5.8,12.4,19.3,7.3,2.5,2,0.4,23875,37969,2495,674,182,217,352,55,30,0,3766,430,1538,0,119,0,1532,147,3761,160,3601,11.6,30.1,3766,1808,1958,27.9
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",3116,23,9.3,13.2,8.2,14.7,12.7,7.3,7.6,1.7,2.2,28119,44584,4589,1130,227,190,966,276,155,0,7628,453,5760,0,104,0,996,315,7628,611,7017,5.7,40.7,7628,5499,2129,28.5
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",4121,16,6.6,7.9,7.7,12.5,9.9,8,12.7,4.8,13.8,48955,94455,6877,812,71,216,2056,1738,421,602,10050,4659,2028,0,2393,0,572,398,9354,2871,6483,7.2,25,10050,8816,1234,30.5
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2625,5.2,17.5,9.7,6.6,8.3,23.1,10.1,11.9,6.6,1.1,53117,67063,3684,469,128,206,995,682,181,97,4615,495,3326,0,243,0,312,239,4384,74,4310,9.3,13.3,4615,3806,809,33.2
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2179,13.7,9.8,9.1,10.1,10.7,16,8.3,17.1,4.4,0.8,44688,57936,4445,893,244,206,1182,521,63,84,5850,1343,2898,67,311,0,940,291,5577,105,5472,12.5,24.1,5850,4123,1727,30.9
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1930,8.5,10.9,11.1,4.5,10.5,23.3,16.9,10.4,3.8,0,53424,57454,2846,489,122,166,660,449,91,42,3433,391,2702,6,88,23,92,131,3433,177,3256,8.9,17.8,3433,3107,326,28.9
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1626,15.1,8.5,15.3,11.8,10.6,15.5,9.9,7,4.6,1.8,33958,52159,2765,599,83,185,538,132,72,21,4520,823,2622,0,154,0,859,62,4484,35,4449,12.9,33.8,4520,3278,1242,31.8
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3461,12.3,5.5,6,8.9,11.6,16.8,11.7,12.8,5.5,8.8,57589,102866,6088,890,156,391,1550,981,187,134,8282,2439,4412,47,390,0,790,204,8023,1117,6906,8.9,23.8,8282,6763,1519,28
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",4,0,0,0,0,0,0,0,100,0,0,-,N,9,0,0,0,0,4,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,9,9,0,-
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",2902,18.6,13.1,4.9,5.3,10.3,14.1,6.8,7.5,12.6,7,47059,82285,4952,999,183,258,963,748,110,98,7337,1556,4543,0,124,31,813,270,7298,575,6723,5.4,37.4,7337,6060,1277,30.5
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2154,29.8,13.6,17.8,10.7,10.6,5.8,6.5,2.7,1.9,0.6,19637,31128,3912,857,277,255,225,236,0,28,6469,793,2935,170,109,8,2097,357,6363,127,6236,6.4,50.3,6469,2658,3811,34.5
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2564,11,6.9,3.2,8.3,15.7,11.9,9.5,18.9,5,9.4,62000,90655,4823,641,208,237,1105,684,192,134,6265,1271,3885,0,480,0,498,131,6262,635,5627,11.2,20.6,6265,5131,1134,24.5
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1101,7.1,4.9,15.5,10.4,10.9,13.8,7.1,13.4,5.2,11.7,52986,98795,1978,331,25,47,621,391,114,40,2594,664,1597,0,69,0,166,98,2594,1272,1322,10.8,12.3,2594,2385,209,36.7
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1382,20.2,5.2,5.5,8.6,8.8,7.9,5.8,15.1,13.5,9.5,52826,88880,2326,392,53,111,594,519,78,36,3323,1250,1507,0,189,0,211,166,3187,735,2452,5,29.3,3323,2971,352,30.9
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2545,14.2,9.1,3.9,12.6,19.6,10.6,11,9.6,4,5.3,42146,62489,5444,667,218,222,824,551,110,91,8316,3110,989,27,197,0,2281,1712,8316,824,7492,13.4,19.6,8316,2141,6175,33.1
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1546,24.1,14.5,7.8,16.3,9.8,12.9,4.7,8,1.1,0.8,26007,38514,2257,321,51,180,493,238,0,32,3405,1027,903,92,401,0,456,526,3405,0,3405,13.5,30.2,3405,1620,1785,39.8
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2924,23.1,7.6,13.6,7.6,14.7,9.5,7.7,9,4,3.3,31600,53071,5018,1121,230,220,615,407,154,42,8292,1181,5054,31,64,0,1811,151,8244,317,7927,9.8,43.7,8292,5924,2368,28.2
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3582,8.7,10.6,7.6,12.2,8.6,24.8,10.4,9.1,4.9,3.2,51572,65997,8120,1384,288,336,1331,824,99,191,11072,3382,3411,45,551,0,1853,1830,11001,1659,9342,12.2,23,11072,5455,5617,30.3
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",2024,26,7.6,7.1,3.8,13.9,9.3,9,10.8,1.7,10.8,41898,77296,3431,548,145,206,769,452,66,48,4731,863,3127,4,112,0,368,257,4586,610,3976,8.9,28.1,4731,3886,845,31.5
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2221,11.4,7.2,11.7,7.9,8.9,12.1,9,18.7,10.3,2.7,53633,72668,4316,590,144,123,1307,517,79,30,5875,2251,2402,0,158,0,721,343,5651,406,5245,13.3,27.9,5875,3662,2213,30.9
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2611,12.1,8.9,18.4,10.1,5.2,10.6,7.1,13.2,5.2,9.2,38165,88746,4735,755,286,307,803,721,97,23,6327,880,4299,30,126,0,520,472,6076,1531,4545,10.4,27.6,6327,5569,758,37.2
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",3146,11.3,6.1,12.7,10.5,11,22.1,6.4,12.4,6.1,1.4,46508,63717,6389,1155,159,345,1087,568,155,61,8781,2636,2377,12,298,0,1830,1628,8637,1238,7399,14.5,23.1,8781,4326,4455,32.3
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3672,11.1,15.4,15.7,7.3,9,18.2,5.5,10.5,4.4,2.9,35386,59204,6493,1314,596,344,840,427,66,39,9129,1168,6308,0,192,65,730,666,8983,202,8781,12.4,35.3,9129,6873,2256,27.4
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2664,12.3,6.5,8.3,15.4,14,14,10.6,8,4.7,6.1,42924,66502,5305,1124,100,266,970,695,75,78,6760,1564,3100,126,71,0,559,1340,6691,642,6049,17.6,23.8,6760,3732,3028,38
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3178,12.9,9.5,10.8,20.8,12,19.1,8,5.8,0.8,0.4,33586,46145,5439,1136,511,324,948,401,32,12,8512,1226,5358,0,149,10,1556,213,8269,470,7799,12.7,25.2,8512,5098,3414,28.5
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2521,6.4,4.8,13.3,12.7,10.4,18.7,13.1,9.2,1.9,9.6,52511,81794,5160,999,175,303,1226,497,261,167,7265,2424,2395,0,400,0,892,1154,7239,1375,5864,16,27,7265,3768,3497,37.5
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2349,11.1,7.9,15.8,16,11.2,11.5,13.7,9.6,1.7,1.5,34409,51331,3755,811,104,366,960,262,94,19,5328,810,3529,83,109,0,630,167,5328,509,4819,15.8,25.8,5328,3968,1360,36.7
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2544,13.1,4,10.7,16.4,14.9,7.5,17,10.8,2.8,2.8,40145,57789,4495,1035,119,214,881,544,67,34,6820,1820,2786,0,111,0,1771,332,6787,814,5973,17.5,31.8,6820,4062,2758,33.8
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",871,12.2,19.9,10.4,12.2,10.2,16.5,6.8,10.7,0.7,0.5,31188,43976,1260,224,96,121,263,107,3,0,2022,293,1506,0,7,0,180,36,2006,73,1933,11.2,19.8,2022,1692,330,31.5
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",3112,11.4,12.5,8.5,11.1,21.6,18.8,6.9,7.4,0.6,1.1,38466,63565,4626,714,418,534,728,314,0,50,7133,585,5221,28,53,0,812,434,7133,1096,6037,5,20.2,7133,5589,1544,29.6
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2843,13.4,4.2,11.9,12.5,11.4,23.2,9.5,7.3,3.3,3.4,41953,58778,5421,882,351,195,1011,547,127,104,7721,2134,2029,19,400,0,1059,2080,7699,463,7236,13.5,20.4,7721,4037,3684,28.5
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",4225,6.6,4.9,3.9,7.7,4.3,14.6,13.2,18.4,8.3,18.1,88724,125255,7315,685,18,286,1873,1785,558,914,9300,4269,1091,0,3152,0,373,415,9041,1796,7245,7.2,12.6,9300,8148,1152,31.2
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",595,8.7,1.7,2,1.2,3.7,6.7,13.9,20,15.6,26.4,124250,140833,2306,674,20,50,429,333,83,117,2645,1536,498,0,498,0,33,80,1276,35,1241,6.6,18.7,2645,2178,467,27.1
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1151,15.7,10.9,11.5,12.5,14.2,14.5,8,7.3,1.7,3.7,34715,52416,2278,291,50,46,396,241,57,22,3135,659,1250,57,102,0,508,559,3135,218,2917,14.5,26,3135,1454,1681,34.1
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,1713,321,163,66,52,15,21,0,1814,649,1002,12,59,33,14,45,0,0,0,12.1,88.4,1814,1406,408,-
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3293,16,7,10.3,5.3,9.6,15.7,7.4,18.5,6.8,3.4,52519,69441,7088,965,314,236,1637,736,79,211,8613,2348,2530,200,422,88,2265,760,8576,1704,6872,19.3,24.4,8613,3953,4660,28.6
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1736,24.3,11.6,13.7,13.8,10.3,11.3,3.7,5.5,5.2,0.6,25285,41430,2887,473,282,155,387,156,67,27,4421,549,2439,8,223,0,1019,183,4229,10,4219,10.2,37.6,4421,2579,1842,28.5
